qid,text,Emotional,Environmental,Financial,Intellectual,Occupational,Physical,Social,Spiritual
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,2,0,0,0,0,0,3,1
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,1,4,0,0,0,3,5,2
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,5,2,0,1,0,0,3,4
UCLA_11,I feel completely alone,3,1,0,0,0,0,4,2
UCLA_11,I feel completely alone,0,0,0,0,0,0,2,1
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,1,0,0,0,0,0,2,0
UCLA_11,I feel completely alone,2,0,0,0,0,0,1,0
UCLA_11,I feel completely alone,5,3,0,2,0,0,4,1
UCLA_11,I feel completely alone,2,0,0,0,0,0,1,0
UCLA_11,I feel completely alone,0,0,0,0,0,0,0,0
UCLA_13,My social relationships are superficial,2,1,0,0,0,0,3,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,3,1,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,0,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,2,0,0,1,0,0,3,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,0,0,0,0,0,0,1,0
UCLA_13,My social relationships are superficial,1,0,0,2,0,0,3,0
UCLA_13,My social relationships are superficial,5,3,2,1,4,0,6,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,0
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,3,2
UCLA_13,My social relationships are superficial,1,0,0,0,0,0,2,3
UCLA_13,My social relationships are superficial,0,2,0,0,0,0,0,1
UCLA_13,My social relationships are superficial,2,1,0,0,0,0,3,0
UCLA_14,I feel starved for company,6,2,4,1,7,3,5,8
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,2,0,0,0,0,1,3,0
UCLA_14,I feel starved for company,2,1,0,0,0,0,3,0
UCLA_14,I feel starved for company,0,0,0,0,0,0,0,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,3,1,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,0,0,0,0,0,0,1,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,3,2,0,0,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,4,2,0,3,0,0,0,1
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_14,I feel starved for company,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,0,0,0,0,0,0,1,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,0,0,0,0,0,0,1,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,2,1,0,0,0,0,3,0
UCLA_15,No one really knows me well,2,0,0,0,0,0,1,0
UCLA_15,No one really knows me well,0,1,3,2,0,0,0,0
UCLA_15,No one really knows me well,0,0,0,0,0,0,0,0
UCLA_15,No one really knows me well,0,0,0,0,0,0,1,0
UCLA_15,No one really knows me well,3,0,0,0,0,0,2,1
UCLA_15,No one really knows me well,1,0,0,0,0,0,3,2
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,3,0,0,1,0,0,2,4
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,2,0,0,1,0,0,3,0
UCLA_15,No one really knows me well,3,0,0,2,0,0,1,0
UCLA_15,No one really knows me well,0,0,0,0,0,0,1,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,1,0,0,0,0,0,2,0
UCLA_15,No one really knows me well,4,1,0,2,0,0,3,0
UCLA_16,I feel isolated from others,7,1,8,2,5,4,3,6
UCLA_16,I feel isolated from others,0,1,0,0,0,4,3,2
UCLA_16,I feel isolated from others,0,0,0,0,0,0,1,0
UCLA_16,I feel isolated from others,2,1,0,0,0,0,3,0
UCLA_16,I feel isolated from others,3,1,5,4,0,0,0,2
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,2,0,0,0,0,1,3,0
UCLA_16,I feel isolated from others,3,1,0,0,0,0,2,0
UCLA_16,I feel isolated from others,0,0,0,0,0,0,0,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,0,0,0,0,0,0,1,0
UCLA_16,I feel isolated from others,0,0,0,0,0,0,2,1
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,0,0,0,0,0,0,1,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,1,0,0,0,0,0,2,0
UCLA_16,I feel isolated from others,3,0,0,0,0,1,4,2
UCLA_16,I feel isolated from others,5,3,0,2,4,0,6,1
UCLA_16,I feel isolated from others,2,0,0,0,0,0,1,0
UCLA_16,I feel isolated from others,2,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,0,0,0,0,0,0,0,0
UCLA_18,It is difficult for me to make friends,2,1,0,0,0,0,3,0
UCLA_18,It is difficult for me to make friends,2,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,3,2,4,5,1,0,0,0
UCLA_18,It is difficult for me to make friends,1,2,0,0,0,0,3,0
UCLA_18,It is difficult for me to make friends,0,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,0,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,2,0,0,0,0,0,3,1
UCLA_18,It is difficult for me to make friends,0,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,0,0
UCLA_18,It is difficult for me to make friends,2,5,7,6,1,3,8,4
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,0,0,0,0,0,0,1,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,0,1,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_18,It is difficult for me to make friends,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,0,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,0,4,0,3,1,0,5,2
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,0,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,2,0,0,0,0,3,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,0,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,0,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,0,1,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,2,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,2,0,0,0,0,1,3,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,2,3,0
UCLA_2,I have nobody to talk to,2,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,0,0,2,0,0,3,0
UCLA_2,I have nobody to talk to,2,0,0,0,0,0,3,1
UCLA_2,I have nobody to talk to,3,1,0,0,0,0,4,2
UCLA_2,I have nobody to talk to,0,0,0,0,0,0,1,0
UCLA_2,I have nobody to talk to,1,0,0,0,0,0,2,0
UCLA_2,I have nobody to talk to,2,0,0,0,0,0,0,1
UCLA_20,People are around me but not with me,2,1,0,0,0,0,3,0
UCLA_20,People are around me but not with me,2,0,0,0,0,1,3,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,0,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,3,0,0,0,0,0,2,1
UCLA_20,People are around me but not with me,1,3,0,0,2,0,4,0
UCLA_20,People are around me but not with me,2,0,0,3,0,0,4,1
UCLA_20,People are around me but not with me,1,0,0,0,0,0,2,0
UCLA_20,People are around me but not with me,7,8,6,1,2,4,3,5
UCLA_20,People are around me but not with me,1,0,0,0,0,0,2,0
UCLA_20,People are around me but not with me,1,0,0,0,0,0,2,0
UCLA_20,People are around me but not with me,3,1,0,0,0,0,2,0
UCLA_20,People are around me but not with me,2,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,1,0,0,0,0,0,2,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,2,0,0,0,0,0,3,1
UCLA_20,People are around me but not with me,0,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,1,0,0,0,0,0,2,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,0,0
UCLA_20,People are around me but not with me,0,1,0,0,0,0,2,0
UCLA_20,People are around me but not with me,2,1,0,0,0,0,3,0
UCLA_20,People are around me but not with me,0,0,0,0,0,0,1,0
UCLA_20,People are around me but not with me,2,1,0,0,0,0,3,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,3,1,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,0,0,3,0,2,1,0,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,1,3,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,3,1,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,2,0,0,0,0,3,0
UCLA_3,I cannot tolerate being so alone,0,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,1,0,0,0,0,0,2,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,2,0,0,0,0,0,3,1
UCLA_3,I cannot tolerate being so alone,3,0,0,2,0,0,0,1
UCLA_3,I cannot tolerate being so alone,3,0,0,0,0,0,1,2
UCLA_3,I cannot tolerate being so alone,0,0,0,0,0,0,1,0
UCLA_3,I cannot tolerate being so alone,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,2,1,0,0,0,0,3,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,0,0,0,0,0,0,0,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,2,6,4,0,7,1,5,3
UCLA_4,I lack companionship,1,2,0,0,0,0,3,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,2,0,0,0,0,0,3,1
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,3,0,0,0,0,0,1,2
UCLA_4,I lack companionship,1,0,0,0,0,3,4,2
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,0,0,0,0,0,0,1,0
UCLA_4,I lack companionship,1,0,0,0,0,0,2,0
UCLA_4,I lack companionship,6,0,2,1,4,0,5,3
UCLA_5,I feel as if nobody really understands me,0,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,0,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,3,1,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,0,0,0,0,0,0,0,0
UCLA_5,I feel as if nobody really understands me,2,0,0,1,0,0,3,0
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,4,2,0,1,0,0,3,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,0,2
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,2,3,7,8,5,4,6,1
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,1,0
UCLA_5,I feel as if nobody really understands me,4,0,0,2,0,0,3,1
UCLA_5,I feel as if nobody really understands me,4,0,0,3,1,0,0,2
UCLA_5,I feel as if nobody really understands me,1,0,0,0,0,0,2,0
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,0,1
UCLA_5,I feel as if nobody really understands me,2,0,0,0,0,0,1,0
UCLA_7,There is no one I can turn to,0,0,0,0,0,0,0,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,0,0,0,0,0,0,1,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,2,1,0,0,0,0,3,0
UCLA_7,There is no one I can turn to,2,1,0,0,0,0,3,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,0,0,0,1,0,0,0,2
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,2,0,0,0,0,0,1,0
UCLA_7,There is no one I can turn to,2,1,0,0,0,0,3,0
UCLA_7,There is no one I can turn to,0,0,0,0,0,0,2,1
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,2,0,0,0,0,3,4,1
UCLA_7,There is no one I can turn to,2,0,0,0,0,0,1,0
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,3,2
UCLA_7,There is no one I can turn to,0,2,0,0,0,0,3,1
UCLA_7,There is no one I can turn to,1,0,0,0,0,0,2,0
UCLA_7,There is no one I can turn to,0,0,0,0,0,0,2,1
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,1,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,0,0
UCLA_8,I am no longer close to anyone,2,1,0,0,0,0,3,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,6,1,4,8,5,7,3,2
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,1,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,1,0
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,2,1
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,0,0,0,0,0,0,1,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,2,0,0,0,0,0,3,1
UCLA_8,I am no longer close to anyone,2,0,0,0,0,0,3,1
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_8,I am no longer close to anyone,1,0,0,0,0,0,2,0
UCLA_9,My interests and ideas are not shared by those around me,2,0,0,1,0,0,3,0
UCLA_9,My interests and ideas are not shared by those around me,2,0,0,1,0,0,3,0
UCLA_9,My interests and ideas are not shared by those around me,0,1,0,0,0,0,2,0
